applicant_id,age,pays,secteur_activite,revenu_mensuel_xaf,anciennete_emploi,ratio_endettement,historique_credit,nb_credits_actifs,mobile_money_score,zone,date_demande,defaut_paiement,total_montant_xaf,avg_credit_xaf,total_retards,max_retard,nb_credit,nom_partenaire,type_partenaire,pays_partenaire,dernier_statut_credit,seuil_score_partenaire,volume_mensuel_partenaire,nb_credits_defaut_hist,nb_credits_rembourses_hist,nb_credits_restructures_hist,nb_credits_en_cours_hist,jours_depuis_dernier_credit,nb_transaction_mois,volume_entrant,volume_sortant,regularite_score,operateur,anciennete_compte_mois,flag_primo_demandeur,flag_no_credit_history,flag_anciennete_emploi_missing,score_regularite_pondere,flux_sortant_sur_revenu,anciennete_credit_normalisee,indice_surendettement,revenu_par_credit_actif
FIN-1045-1289,28,CMR,Service,412500.0,59.0,0.39,,2,53.9,Rural,2025-09-20,0,165000.0,165000.0,0.0,0.0,1.0,ZenithMicro CAF 35,microfinance,CMR,rembourse,631.0,909.0,0.0,1.0,0.0,0.0,1968.0,39.0,162900.0,135100.0,85.1,MTN,19.0,1,0,0,254.93681647944462,0.32751515151515154,0.0005078720162519045,0.0,137500.0
FIN-1025-1792,72,CMR,Service,52900.0,23.0,0.054,639.0,3,49.8,Peri-urbain,2025-09-20,0,290000.0,145000.0,0.0,0.0,2.0,AllianceFin CMR 21,microfinance,TCD,rembourse,640.0,1165.0,0.0,2.0,0.0,0.0,215.0,59.0,169000.0,144900.0,73.4,MTN,61.0,0,0,0,302.93166386230973,2.739130434782609,0.004629629629629629,0.0,13225.0
FIN-1041-1306,51,COG,Commerce,131800.0,86.0,0.145,,0,96.3,Urbain,2025-09-21,0,,,,,,,,,,,,,,,,,9.0,11800.0,10300.0,32.9,ORANGE,16.0,1,1,0,93.21271901944951,0.07814871016691957,,0.0,131800.0
FIN-1033-1800,24,CMR,Agriculture,234500.0,56.0,0.329,407.0,1,74.4,Peri-urbain,2025-09-21,0,215000.0,215000.0,0.0,0.0,1.0,FondasFin CMR 31,microfinance,COG,rembourse,537.0,264.0,0.0,1.0,0.0,0.0,681.0,,,,,,,0,0,0,,,0.001466275659824047,0.0,117250.0
FIN-1025-1659,51,CAF,Artisanat,293900.0,50.0,0.115,,0,63.8,Urbain,2025-09-21,0,280000.0,140000.0,0.0,0.0,2.0,ProximaCredit GAB 11,microfinance,CMR,rembourse,507.0,922.0,0.0,2.0,0.0,0.0,722.0,35.0,46600.0,39800.0,60.2,MTN,54.0,1,1,0,241.24145775099478,0.1354202109561075,0.0013831258644536654,0.0,293900.0
FIN-1015-1673,29,GAB,Agriculture,71300.0,118.0,0.493,,2,43.5,Urbain,2025-09-21,0,285000.0,142500.0,0.0,0.0,2.0,ProximaCredit TCD 49,mobile_money,CMR,en_cours,521.0,521.0,0.0,1.0,0.0,1.0,118.0,35.0,62800.0,38400.0,88.4,CAMTEL,31.0,1,0,0,306.37105380749585,0.5385694249649369,0.008403361344537815,0.0,23766.666666666668
FIN-1019-1424,42,CMR,Commerce,87400.0,114.0,0.243,646.0,0,84.8,Urbain,2025-09-21,0,485000.0,161666.66666666666,0.0,0.0,3.0,CreditPop CMR 28,microfinance,CMR,rembourse,465.0,308.0,0.0,3.0,0.0,0.0,376.0,40.0,71200.0,43700.0,59.7,MTN,31.0,0,1,0,206.9044333971437,0.5,0.002652519893899204,0.0,87400.0
FIN-1017-1818,73,CMR,Artisanat,1472000.0,9.0,0.091,394.0,2,27.2,Urbain,2025-09-21,1,1910000.0,477500.0,0.0,0.0,4.0,BarakaCredit GNQ 37,cooperative,CMR,rembourse,527.0,897.0,0.0,2.0,0.0,2.0,85.0,39.0,21000.0,16200.0,81.1,CAMTEL,37.0,0,0,0,295.00823755380986,0.011005434782608696,0.011627906976744186,0.0,490666.6666666667
FIN-1028-1569,69,CAF,Artisanat,140300.0,8.0,0.156,499.0,1,82.2,Urbain,2025-09-21,0,380000.0,380000.0,0.0,0.0,1.0,ZenithMicro GNQ 22,microfinance,COG,en_cours,702.0,1140.0,0.0,0.0,0.0,1.0,1647.0,,,,,,,0,0,0,,,0.0006067961165048543,0.0,70150.0
FIN-1028-1963,21,CAF,Service,99500.0,62.0,0.255,774.0,2,17.2,Peri-urbain,2025-09-21,0,1310000.0,327500.0,14.0,97.0,4.0,CreditPop TCD 40,microfinance,CMR,restructure,504.0,47.0,2.0,0.0,2.0,0.0,199.0,12.0,171700.0,202200.0,,MTN,35.0,0,0,0,,2.0321608040201005,0.005,0.0,33166.666666666664
FIN-1043-1855,21,GNQ,Agriculture,771300.0,2.0,0.433,489.0,1,91.0,Urbain,2025-09-21,1,750000.0,375000.0,0.0,0.0,2.0,AllianceFin COG 8,banque,GAB,rembourse,663.0,709.0,0.0,2.0,0.0,0.0,133.0,,,,,,,0,0,0,,,0.007462686567164179,0.0,385650.0
FIN-1014-1034,36,GAB,Commerce,225900.0,118.0,0.253,468.0,1,37.0,Rural,2025-09-21,0,1780000.0,890000.0,0.0,0.0,2.0,EsperoFin GAB 37,microfinance,COG,rembourse,510.0,795.0,0.0,1.0,0.0,1.0,238.0,10.0,34100.0,26500.0,84.7,ORANGE,40.0,0,0,0,314.53955404985487,0.11730854360336432,0.0041841004184100415,0.0,112950.0
FIN-1015-1301,36,CMR,Service,30000.0,0.0,0.42,745.0,0,,Peri-urbain,2025-09-21,0,55000.0,55000.0,0.0,0.0,1.0,SolidaCredit CMR 41,microfinance,CMR,rembourse,582.0,252.0,0.0,1.0,0.0,0.0,753.0,36.0,124400.0,84300.0,82.3,MTN,68.0,0,1,0,348.46696532835443,2.81,0.001326259946949602,0.0,30000.0
FIN-1013-1202,64,GAB,Agriculture,325700.0,0.0,0.146,349.0,3,57.7,Urbain,2025-09-21,0,695000.0,231666.66666666663,0.0,0.0,3.0,AfriFin COG 9,microfinance,COG,rembourse,604.0,824.0,0.0,3.0,0.0,0.0,411.0,,,,,,,0,0,0,,,0.0024271844660194173,0.0,81425.0
FIN-1034-1898,19,CMR,Artisanat,283700.0,,0.08,533.0,0,27.7,Urbain,2025-09-21,0,625000.0,312500.0,0.0,0.0,2.0,SolidaCredit CMR 14,mobile_money,CMR,rembourse,689.0,231.0,0.0,1.0,0.0,1.0,238.0,10.0,47500.0,30300.0,81.6,MTN,4.0,0,1,1,131.33013365462259,0.10680296087416284,0.0041841004184100415,0.0,283700.0
FIN-1003-1928,61,CMR,Commerce,257200.0,39.0,0.253,,2,72.3,Urbain,2025-09-21,0,920000.0,230000.0,0.0,0.0,4.0,BarakaCredit COG 28,cooperative,CMR,en_cours,597.0,885.0,0.0,2.0,0.0,2.0,736.0,,,,,,,1,0,0,,,0.0013568521031207597,0.0,85733.33333333333
FIN-1032-1076,57,COG,Commerce,118600.0,116.0,0.243,469.0,1,36.9,Rural,2025-09-21,0,1405000.0,702500.0,0.0,0.0,2.0,BarakaCredit COG 20,mobile_money,GNQ,rembourse,628.0,1180.0,0.0,2.0,0.0,0.0,805.0,8.0,42300.0,30000.0,58.3,MTN,65.0,0,0,0,244.2568714601406,0.25295109612141653,0.0012406947890818859,0.0,59300.0
FIN-1045-1346,52,CAF,Commerce,30000.0,99.0,0.386,331.0,0,39.3,Rural,2025-09-21,0,2835000.0,945000.0,11.0,117.0,3.0,CreditPop GNQ 43,microfinance,GNQ,defaut,559.0,782.0,2.0,0.0,1.0,0.0,486.0,3.0,33100.0,32400.0,27.1,ORANGE,72.0,0,1,0,116.2714508551214,1.08,0.002053388090349076,0.0,30000.0
FIN-1019-1643,54,CMR,Commerce,191600.0,46.0,0.148,621.0,2,92.9,Rural,2025-09-21,0,990000.0,330000.0,0.0,0.0,3.0,BarakaCredit TCD 5,cooperative,COG,rembourse,522.0,175.0,0.0,3.0,0.0,0.0,1013.0,16.0,91100.0,51300.0,46.5,MTN,30.0,0,0,0,159.6804050085593,0.2677453027139875,0.0009861932938856016,0.0,63866.666666666664
FIN-1027-1616,52,COG,Service,121900.0,29.0,0.01,533.0,1,31.3,Urbain,2025-09-21,0,1070000.0,267500.0,0.0,0.0,4.0,CapSud CAF 38,mobile_money,CAF,en_cours,536.0,444.0,0.0,2.0,0.0,2.0,268.0,40.0,35400.0,22600.0,72.0,MTN,40.0,0,0,0,267.3771888027102,0.18539786710418377,0.0037174721189591076,0.0,60950.0
FIN-1017-1361,64,CMR,Commerce,51700.0,79.0,0.054,645.0,1,82.8,Peri-urbain,2025-09-21,0,515000.0,257500.0,0.0,0.0,2.0,ZenithMicro COG 22,microfinance,GNQ,rembourse,681.0,87.0,0.0,1.0,0.0,1.0,991.0,35.0,101600.0,77400.0,82.7,ORANGE,78.0,0,0,0,361.3533373990227,1.4970986460348163,0.0010080645161290322,0.0,25850.0
FIN-1031-1487,29,CMR,Commerce,612700.0,117.0,0.362,685.0,1,52.7,Rural,2025-09-21,0,325000.0,108333.33333333331,0.0,0.0,3.0,MicroFin TCD 15,microfinance,CMR,rembourse,448.0,150.0,0.0,3.0,0.0,0.0,296.0,,,,,,,0,0,0,,,0.003367003367003367,0.0,306350.0
FIN-1031-1690,24,CMR,Commerce,131700.0,4.0,0.332,427.0,1,43.4,Urbain,2025-09-21,0,1850000.0,462500.0,0.0,0.0,4.0,MicroFin GNQ 42,microfinance,COG,rembourse,605.0,1083.0,0.0,3.0,0.0,1.0,184.0,19.0,106600.0,85800.0,89.8,MTN,23.0,0,0,0,285.3892339652455,0.6514806378132119,0.005405405405405406,0.0,65850.0
FIN-1010-1633,38,GAB,Service,34000.0,81.0,0.505,493.0,3,,Peri-urbain,2025-09-21,1,120000.0,120000.0,0.0,0.0,1.0,FondasFin CMR 29,microfinance,CMR,rembourse,511.0,265.0,0.0,1.0,0.0,0.0,1979.0,46.0,79400.0,60100.0,86.5,ORANGE,36.0,0,0,0,312.3443994437254,1.7676470588235293,0.000505050505050505,0.0,8500.0
FIN-1022-1166,31,COG,Elevage,129600.0,67.0,0.12,,0,26.4,Peri-urbain,2025-09-21,0,1295000.0,323750.0,0.0,0.0,4.0,NovaMoney GAB 34,mobile_money,GAB,rembourse,646.0,70.0,0.0,3.0,0.0,1.0,215.0,,,,,,,1,1,0,,,0.004629629629629629,0.0,129600.0
FIN-1015-1478,75,CMR,Agriculture,74400.0,41.0,0.369,361.0,0,,Rural,2025-09-21,0,3385000.0,846250.0,0.0,0.0,4.0,CreditPop GNQ 43,microfinance,GNQ,en_cours,559.0,782.0,0.0,3.0,0.0,1.0,242.0,12.0,19000.0,9500.0,74.7,MTN,9.0,0,1,0,172.00310644665524,0.12768817204301075,0.00411522633744856,0.0,74400.0
FIN-1018-1100,22,CMR,Agriculture,327400.0,104.0,0.211,718.0,1,52.6,Urbain,2025-09-21,0,,,,,,,,,,,,,,,,,21.0,247500.0,197800.0,47.9,MIXTE,8.0,0,0,0,105.24705725440491,0.6041539401343922,,0.0,163700.0
FIN-1017-1696,24,CMR,Artisanat,466800.0,44.0,0.326,657.0,2,,Rural,2025-09-21,0,1460000.0,365000.0,0.0,0.0,4.0,FondasFin COG 23,microfinance,COG,rembourse,481.0,643.0,0.0,4.0,0.0,0.0,274.0,58.0,21300.0,17100.0,77.1,MIXTE,28.0,0,0,0,259.61850849195713,0.036632390745501286,0.0036363636363636364,0.0,155600.0
FIN-1045-1212,57,CMR,Agriculture,50600.0,42.0,0.351,,3,96.0,Urbain,2025-09-21,0,205000.0,205000.0,0.0,0.0,1.0,FondasFin GNQ 45,cooperative,CMR,en_cours,589.0,714.0,0.0,0.0,0.0,1.0,1040.0,46.0,88200.0,77200.0,47.0,MTN,1.0,1,0,0,32.57791748631743,1.5256916996047432,0.0009606147934678194,0.0,12650.0
FIN-1009-1334,61,COG,Artisanat,191500.0,22.0,0.327,537.0,1,,Urbain,2025-09-21,0,495000.0,247500.0,0.0,0.0,2.0,PretRapide CAF 38,microfinance,CMR,rembourse,645.0,556.0,0.0,2.0,0.0,0.0,579.0,41.0,74300.0,49600.0,73.5,MTN,42.0,0,0,0,276.44820850347685,0.2590078328981723,0.0017241379310344827,0.0,95750.0
FIN-1033-1046,18,CMR,Service,127800.0,39.0,0.154,352.0,1,91.3,Rural,2025-09-21,0,,,,,,,,,,,,,,,,,13.0,66500.0,62700.0,5.2,ORANGE,8.0,0,0,0,11.425567802148342,0.49061032863849763,,0.0,63900.0
FIN-1006-1831,44,GAB,Service,317800.0,52.0,0.296,,0,39.5,Rural,2025-09-21,0,1055000.0,263750.0,0.0,0.0,4.0,ZenithMicro CAF 23,mobile_money,GAB,rembourse,573.0,1154.0,0.0,4.0,0.0,0.0,547.0,45.0,41600.0,22900.0,43.5,ORANGE,10.0,1,1,0,104.30844436672912,0.07205789804908748,0.0018248175182481751,0.0,317800.0
FIN-1006-1120,34,CMR,Commerce,86100.0,7.0,0.143,837.0,1,37.8,Peri-urbain,2025-09-21,0,595000.0,595000.0,0.0,0.0,1.0,KamoFin COG 3,microfinance,CMR,rembourse,458.0,961.0,0.0,1.0,0.0,0.0,1636.0,10.0,20500.0,,70.6,ORANGE,67.0,0,0,0,297.89724398543314,,0.0006108735491753207,0.0,43050.0
FIN-1005-1961,36,CMR,Service,357100.0,33.0,0.045,708.0,0,,Peri-urbain,2025-09-21,0,605000.0,302500.0,0.0,0.0,2.0,NovaMoney CMR 17,microfinance,CMR,rembourse,577.0,430.0,0.0,2.0,0.0,0.0,467.0,54.0,261100.0,164600.0,65.6,CAMTEL,49.0,0,1,0,256.62870915608636,0.4609353122374685,0.002136752136752137,0.0,357100.0
FIN-1006-1732,75,CAF,Agriculture,464500.0,,1.841,578.0,0,46.9,Rural,2025-09-21,0,1550000.0,775000.0,0.0,0.0,2.0,BarakaCredit TCD 6,mobile_money,CMR,rembourse,643.0,1077.0,0.0,2.0,0.0,0.0,637.0,30.0,20800.0,14800.0,83.0,MTN,49.0,0,1,1,324.6979094505361,0.03186221743810549,0.001567398119122257,0.841,464500.0
FIN-1045-1961,65,COG,Agriculture,259700.0,42.0,0.083,548.0,3,,Urbain,2025-09-21,0,485000.0,242500.0,0.0,0.0,2.0,EsperoFin CMR 32,banque,CMR,rembourse,606.0,532.0,0.0,2.0,0.0,0.0,204.0,49.0,69000.0,37800.0,67.4,ORANGE,66.0,0,0,0,283.3962825469511,0.14555256064690028,0.004878048780487805,0.0,64925.0
FIN-1047-1935,26,CAF,Commerce,254200.0,31.0,0.175,850.0,0,91.4,Urbain,2025-09-21,0,1010000.0,252500.0,0.0,0.0,4.0,FondasFin GAB 7,microfinance,CMR,rembourse,453.0,239.0,0.0,3.0,0.0,1.0,1413.0,22.0,845500.0,643000.0,68.9,MTN,47.0,0,1,0,266.7257496515537,2.5295043273013373,0.0007072135785007072,0.0,254200.0
FIN-1037-1346,21,CMR,Service,99800.0,68.0,0.404,633.0,0,,Rural,2025-09-21,0,1250000.0,312500.0,0.0,0.0,4.0,BarakaCredit GAB 40,mobile_money,CMR,rembourse,601.0,369.0,0.0,4.0,0.0,0.0,525.0,22.0,66200.0,54300.0,46.1,MTN,24.0,0,1,0,148.39017552642406,0.5440881763527055,0.0019011406844106464,0.0,99800.0
FIN-1031-1608,39,CMR,Commerce,221200.0,57.0,0.239,494.0,2,9.3,Peri-urbain,2025-09-21,0,,,,,,,,,,,,,,,,,37.0,136300.0,85000.0,68.5,MTN,5.0,0,0,0,122.73552364212176,0.38426763110307416,,0.0,73733.33333333333
FIN-1010-1453,20,CMR,Service,35700.0,106.0,0.23,,0,52.7,Urbain,2025-09-21,0,185000.0,185000.0,0.0,0.0,1.0,EsperoFin COG 16,banque,CAF,rembourse,440.0,571.0,0.0,1.0,0.0,0.0,821.0,30.0,15000.0,12900.0,92.5,MIXTE,33.0,1,1,0,326.18834852699496,0.36134453781512604,0.0012165450121654502,0.0,35700.0
FIN-1040-1814,59,CMR,Agriculture,424100.0,35.0,1.435,,0,,Urbain,2025-09-22,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,0.43500000000000005,424100.0
FIN-1020-1946,31,GAB,Artisanat,89500.0,40.0,0.197,669.0,1,67.3,Urbain,2025-09-22,0,1645000.0,548333.3333333334,0.0,0.0,3.0,AllianceFin GAB 7,microfinance,CAF,en_cours,675.0,827.0,0.0,2.0,0.0,1.0,645.0,,,,,,,0,0,0,,,0.0015479876160990713,0.0,44750.0
FIN-1039-1148,72,CMR,Service,42200.0,59.0,0.319,,1,,Urbain,2025-09-22,0,,,,,,,,,,,,,,,,,42.0,158200.0,133100.0,91.8,MTN,18.0,1,0,0,270.2994982874792,3.154028436018957,,0.0,21100.0
FIN-1021-1972,68,CMR,Elevage,76900.0,0.0,0.463,779.0,0,,Rural,2025-09-22,0,545000.0,272500.0,0.0,0.0,2.0,BarakaCredit TCD 5,cooperative,COG,rembourse,522.0,175.0,0.0,2.0,0.0,0.0,1610.0,,,,,,,0,1,0,,,0.0006207324643078833,0.0,76900.0
FIN-1020-1529,68,GNQ,Commerce,77900.0,1.0,0.155,758.0,3,25.8,Rural,2025-09-22,0,,,,,,,,,,,,,,,,,10.0,125600.0,109600.0,56.2,ORANGE,47.0,0,0,0,217.56149681302347,1.4069319640564826,,0.0,19475.0
FIN-1031-1046,39,CMR,Service,656100.0,54.0,0.203,362.0,2,82.4,Peri-urbain,2025-09-22,0,,,,,,,,,,,,,,,,,44.0,72700.0,47300.0,65.6,CAMTEL,69.0,0,0,0,278.70128787843794,0.07209266880048773,,0.0,218700.0
FIN-1028-1775,43,CMR,Agriculture,84800.0,68.0,0.52,524.0,0,89.7,Peri-urbain,2025-09-22,0,1595000.0,398750.0,19.0,89.0,4.0,AfriFin CMR 41,mobile_money,GAB,defaut,692.0,1096.0,4.0,0.0,0.0,0.0,375.0,,,,,,,0,1,0,,,0.0026595744680851063,0.0,84800.0
FIN-1024-1980,30,CMR,Service,909300.0,68.0,0.075,800.0,0,81.8,Peri-urbain,2025-09-22,0,,,,,,,,,,,,,,,,,54.0,73300.0,47600.0,50.6,MTN,54.0,0,1,0,202.77105917276305,0.05234795996920708,,0.0,909300.0
FIN-1038-1130,23,GAB,Commerce,277700.0,84.0,0.075,,0,30.5,Peri-urbain,2025-09-22,0,1480000.0,493333.3333333333,0.0,0.0,3.0,MicroFin GAB 46,mobile_money,CMR,rembourse,661.0,528.0,0.0,1.0,0.0,2.0,783.0,31.0,32500.0,23000.0,56.8,MTN,68.0,1,1,0,240.49724946112434,0.08282319049333814,0.0012755102040816326,0.0,277700.0
FIN-1034-1272,49,GNQ,Commerce,124900.0,46.0,0.413,422.0,1,70.3,Urbain,2025-09-22,0,1195000.0,398333.3333333333,0.0,0.0,3.0,ZenithMicro CAF 23,mobile_money,GAB,rembourse,573.0,1154.0,0.0,2.0,0.0,1.0,713.0,37.0,261300.0,183600.0,42.0,ORANGE,35.0,0,0,0,150.5077954151566,1.4699759807846278,0.0014005602240896359,0.0,62450.0
FIN-1005-1412,60,CMR,Commerce,167600.0,112.0,0.153,,2,54.2,Peri-urbain,2025-09-22,0,465000.0,232500.0,6.0,44.0,2.0,BarakaCredit GAB 30,banque,GNQ,defaut,547.0,731.0,2.0,0.0,0.0,0.0,1572.0,10.0,18000.0,20000.0,29.5,MIXTE,4.0,1,0,0,47.47841841680596,0.11933174224343675,0.0006357279084551812,0.0,55866.666666666664
FIN-1041-1428,34,CAF,Service,255000.0,56.0,0.202,757.0,2,59.2,Urbain,2025-09-22,0,180000.0,90000.0,0.0,0.0,2.0,FondasFin GNQ 21,microfinance,CMR,en_cours,678.0,268.0,0.0,1.0,0.0,1.0,151.0,,,,,,,0,0,0,,,0.006578947368421052,0.0,85000.0
FIN-1025-1831,36,COG,Commerce,163800.0,0.0,0.103,386.0,1,33.3,Peri-urbain,2025-09-22,0,755000.0,188750.0,0.0,0.0,4.0,EsperoFin CMR 5,microfinance,CMR,rembourse,537.0,525.0,0.0,3.0,0.0,1.0,240.0,,,,,,,0,0,0,,,0.004149377593360996,0.0,81900.0
FIN-1018-1859,32,CAF,Commerce,233800.0,64.0,0.158,331.0,2,,Urbain,2025-09-22,0,1320000.0,1320000.0,0.0,0.0,1.0,MicroFin TCD 12,banque,COG,rembourse,681.0,55.0,0.0,1.0,0.0,0.0,1464.0,51.0,146500.0,110600.0,86.7,MIXTE,27.0,0,0,0,288.9021310321902,0.47305389221556887,0.0006825938566552901,0.0,77933.33333333333
FIN-1022-1337,31,CMR,Artisanat,64700.0,2.0,0.133,458.0,2,,Peri-urbain,2025-09-22,0,410000.0,136666.66666666666,15.0,52.0,3.0,PretRapide GNQ 7,cooperative,COG,restructure,514.0,651.0,1.0,0.0,2.0,0.0,237.0,,,,,,,0,0,0,,,0.004201680672268907,0.0,21566.666666666668
FIN-1018-1242,67,CMR,Elevage,623400.0,67.0,0.098,582.0,1,72.5,Urbain,2025-09-22,0,,,,,,,,,,,,,,,,,50.0,121900.0,65000.0,58.0,MTN,23.0,0,0,0,184.32712216018086,0.1042669233237087,,0.0,311700.0
FIN-1008-1605,72,CMR,Agriculture,234500.0,27.0,0.023,,2,40.3,Peri-urbain,2025-09-22,0,,,,,,,,,,,,,,,,,28.0,149600.0,120500.0,61.8,ORANGE,68.0,1,0,0,261.66778198411066,0.5138592750533049,,0.0,78166.66666666667
FIN-1038-1913,51,CAF,Artisanat,135400.0,44.0,0.241,519.0,2,,Peri-urbain,2025-09-22,0,895000.0,447500.0,0.0,0.0,2.0,EsperoFin GAB 39,microfinance,CAF,rembourse,475.0,550.0,0.0,1.0,0.0,1.0,1782.0,49.0,68700.0,40000.0,69.5,ORANGE,41.0,0,0,0,259.7680384706941,0.29542097488921715,0.0005608524957936063,0.0,45133.333333333336
FIN-1044-1098,63,CMR,Agriculture,36300.0,107.0,0.296,361.0,2,38.1,Rural,2025-09-22,1,1890000.0,630000.0,0.0,0.0,3.0,CreditPop CMR 10,microfinance,CMR,en_cours,440.0,1128.0,0.0,2.0,0.0,1.0,179.0,21.0,44300.0,22700.0,85.8,ORANGE,31.0,0,0,0,297.36014046021654,0.6253443526170799,0.005555555555555556,0.0,12100.0
FIN-1025-1641,26,GAB,Commerce,423200.0,70.0,0.509,352.0,3,54.7,Rural,2025-09-22,0,555000.0,277500.0,0.0,0.0,2.0,MicroFin CAF 47,microfinance,COG,rembourse,482.0,473.0,0.0,1.0,0.0,1.0,596.0,,,,,,,0,0,0,,,0.0016750418760469012,0.0,105800.0
FIN-1024-1404,62,CMR,Commerce,171700.0,115.0,0.153,768.0,4,,Rural,2025-09-22,0,970000.0,323333.3333333333,9.0,91.0,3.0,ProximaCredit TCD 25,microfinance,CMR,defaut,509.0,584.0,3.0,0.0,0.0,0.0,699.0,,,,,,,0,0,0,,,0.0014285714285714286,0.0,34340.0
FIN-1020-1131,31,COG,Commerce,147900.0,77.0,0.056,354.0,2,38.8,Peri-urbain,2025-09-22,0,1115000.0,278750.0,0.0,0.0,4.0,AfriFin CMR 3,mobile_money,CMR,rembourse,674.0,1143.0,0.0,4.0,0.0,0.0,1228.0,54.0,56300.0,29700.0,65.3,MTN,68.0,0,0,0,276.48715475020106,0.20081135902636918,0.0008136696501220504,0.0,49300.0
FIN-1031-1145,68,CMR,Service,388500.0,0.0,0.043,,0,65.2,Rural,2025-09-22,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,0.0,388500.0
FIN-1011-1695,22,CAF,Artisanat,64200.0,111.0,0.203,808.0,2,30.1,Urbain,2025-09-22,0,1845000.0,922500.0,0.0,0.0,2.0,ZenithMicro CMR 4,microfinance,CMR,rembourse,468.0,1056.0,0.0,2.0,0.0,0.0,1063.0,33.0,50100.0,37700.0,47.6,MTN,1.0,0,0,0,32.9938057946534,0.5872274143302181,0.0009398496240601503,0.0,21400.0
FIN-1037-1117,64,GAB,Artisanat,568500.0,22.0,0.3,785.0,2,17.9,Urbain,2025-09-22,0,245000.0,122500.0,0.0,0.0,2.0,MicroFin GAB 14,mobile_money,CAF,rembourse,529.0,507.0,0.0,2.0,0.0,0.0,286.0,36.0,63000.0,52000.0,,ORANGE,9.0,0,0,0,,0.09146877748460862,0.003484320557491289,0.0,189500.0
FIN-1004-1778,65,CMR,Elevage,48000.0,59.0,0.251,420.0,1,,Peri-urbain,2025-09-22,0,50000.0,50000.0,0.0,0.0,1.0,KamoFin GAB 25,microfinance,GAB,rembourse,445.0,588.0,0.0,1.0,0.0,0.0,510.0,,,,,,,0,0,0,,,0.0019569471624266144,0.0,24000.0
FIN-1002-1123,49,CMR,Artisanat,263200.0,10.0,0.445,411.0,1,68.2,Urbain,2025-09-23,0,740000.0,370000.0,0.0,0.0,2.0,NovaMoney GAB 34,mobile_money,GAB,rembourse,646.0,70.0,0.0,2.0,0.0,0.0,129.0,58.0,152200.0,126900.0,82.5,CAMTEL,51.0,0,0,0,325.97760678296777,0.48214285714285715,0.007692307692307693,0.0,131600.0
FIN-1011-1032,64,GNQ,Artisanat,150300.0,19.0,0.368,,0,88.2,Peri-urbain,2025-09-23,0,2465000.0,821666.6666666666,0.0,0.0,3.0,SolidaCredit GAB 9,banque,CMR,en_cours,493.0,125.0,0.0,1.0,0.0,2.0,342.0,13.0,188800.0,121400.0,65.2,MTN,83.0,1,1,0,288.88925528458407,0.8077178975382568,0.0029154518950437317,0.0,150300.0
FIN-1015-1831,35,CMR,Service,73200.0,,0.183,,0,86.8,Rural,2025-09-23,0,1155000.0,1155000.0,0.0,0.0,1.0,NovaMoney CMR 31,microfinance,GAB,rembourse,556.0,699.0,0.0,1.0,0.0,0.0,233.0,40.0,49400.0,32900.0,58.3,ORANGE,19.0,1,1,1,174.65119154819766,0.4494535519125683,0.004273504273504274,0.0,73200.0
FIN-1022-1004,18,COG,Commerce,506900.0,103.0,0.301,,2,38.6,Urbain,2025-09-23,0,865000.0,288333.3333333333,12.0,118.0,3.0,AfriFin COG 37,microfinance,GAB,restructure,513.0,23.0,2.0,0.0,1.0,0.0,122.0,,,,,,,1,0,0,,,0.008130081300813009,0.0,168966.66666666666
FIN-1022-1648,55,CMR,Commerce,491700.0,98.0,0.402,,0,74.1,Campagne,2025-09-23,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,0.0,491700.0
FIN-1011-1058,38,TCD,Artisanat,30000.0,27.0,0.346,374.0,2,,Rural,2025-09-23,0,1670000.0,417500.0,0.0,0.0,4.0,CapSud GNQ 28,cooperative,CMR,en_cours,504.0,694.0,0.0,2.0,0.0,2.0,342.0,,,,,,,0,0,0,,,0.0029154518950437317,0.0,10000.0
FIN-1048-1523,55,CMR,Commerce,197500.0,21.0,0.409,532.0,1,92.4,Urbain,2025-09-23,0,305000.0,305000.0,5.0,22.0,1.0,AfriFin GAB 49,cooperative,GAB,defaut,587.0,468.0,1.0,0.0,0.0,0.0,1335.0,16.0,104000.0,113700.0,30.4,MTN,29.0,0,0,0,103.39640040252952,0.5756962025316456,0.0007485029940119761,0.0,98750.0
FIN-1044-1529,25,GAB,Artisanat,286600.0,97.0,0.179,,0,69.0,Urbain,2025-09-23,0,505000.0,168333.33333333334,0.0,0.0,3.0,ProximaCredit TCD 49,mobile_money,CMR,rembourse,521.0,521.0,0.0,3.0,0.0,0.0,232.0,,,,,,,1,1,0,,,0.004291845493562232,0.0,286600.0
FIN-1020-1290,68,CAF,Elevage,90400.0,98.0,0.281,803.0,2,85.8,Rural,2025-09-23,1,1075000.0,537500.0,0.0,0.0,2.0,AllianceFin CMR 39,banque,GNQ,rembourse,695.0,253.0,0.0,2.0,0.0,0.0,254.0,55.0,103600.0,86100.0,87.9,ORANGE,64.0,0,0,0,366.9286410238265,0.952433628318584,0.00392156862745098,0.0,30133.333333333332
